method,n_sim,time,epsilon,kl_sigma2,kl_joint,K,K_outliers,include_osum,seed
permABC-SMC,1162338.3084577117,179.13852512935304,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1163908.7893864014,179.14800092355532,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1163549.668874172,178.8600155651964,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1165117.5496688741,178.86906208976214,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1166685.4304635762,178.87783747240408,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1164397.689768977,178.2969309355166,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1164039.5387149916,178.01223777271377,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1165599.6705107084,178.02323623386994,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1167159.802306425,178.0349393652927,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1168719.9341021418,178.04412898750243,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1170280.0658978582,178.05317487119646,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1169912.8289473683,177.7692071505283,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1165718.494271686,176.9050906020569,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1167268.4124386252,176.913962446141,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1168818.3306055649,176.9225824093858,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1170368.2487725043,176.9315824766206,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1168094.6166394781,176.3642942146998,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1169639.4779771615,176.37314901460832,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1163591.572123177,175.23831465255884,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1163241.1003236244,174.963818437459,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1157282.958199357,173.84710722030934,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1158805.466237942,173.85560553940164,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1158465.489566613,173.58522935625447,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1158126.6025641025,173.31529286427374,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1157788.8,173.04680374145508,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1159304.0,173.05544973373412,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1158964.856230032,172.7875900535157,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1156781.847133758,172.24576803529337,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1158289.8089171974,172.25421517138267,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1159797.7707006368,172.26292830743608,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1161305.7324840766,172.27141515464538,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1160965.023847377,172.00608875110913,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1162470.5882352942,172.01504582251957,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1163976.1526232115,172.02346021685577,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1163631.746031746,171.75897170626928,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1163288.4310618064,171.49504542161844,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1164789.2234548335,171.50400839214655,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1162605.055292259,170.97142068507358,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1164101.1058451815,170.9801856187094,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1165597.1563981043,170.98879897010647,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1167093.2069510268,170.99730395969434,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1168589.2575039496,171.0058408514207,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1170085.308056872,171.01556913924253,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1171581.3586097946,171.0244181220189,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1167544.0251572328,170.22620866883474,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1169033.0188679246,170.2349284160062,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1170522.0125786164,170.24345782192998,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1170171.114599686,169.9847321308202,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1171657.770800628,169.99355592009036,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1169472.6134585286,169.47002813849647,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1170954.616588419,169.47847226042887,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1172436.6197183097,169.48745269357505,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1173918.6228482001,169.49612060809542,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1175400.6259780906,169.50471365768954,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1176882.629107981,169.51330347986473,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1178364.6322378716,169.52163592937032,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1179846.635367762,169.53006503354402,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1181328.6384976525,169.53855797718387,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1180962.5,169.2820100672543,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1182442.1875,169.29070992395282,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1183921.875,169.29906165227294,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1183552.2620904834,169.0439401104372,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1183183.800623053,168.78985623332943,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1182816.4852255054,168.53567730768657,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1182450.3105590064,168.2826034956097,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1183920.807453416,168.29100917585149,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1185391.304347826,168.29916934789338,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1186861.801242236,168.30762028694153,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1186489.9224806202,168.05504157561666,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1187958.1395348837,168.06381467700928,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1189426.3565891471,168.07202446368314,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1189051.0835913313,167.82050143823534,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1190517.027863777,167.82910214858157,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1191982.972136223,167.83799850165659,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1189765.4320987654,167.3290392498911,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1187561.5384615385,166.82237736995404,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1185371.1656441716,166.3187887953834,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1185006.1255742726,166.0722188343498,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1182833.5877862594,165.57397696808093,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1182474.0853658535,165.32986038705195,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1183917.682926829,165.3381647314967,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1185361.2804878047,165.34695109216176,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1186804.8780487801,165.35570430682924,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1188248.475609756,165.36453709733192,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1189692.0731707315,165.37300050258636,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1191135.6707317072,165.38267175598838,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1192579.268292683,165.3910768649927,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1194022.8658536584,165.40074902700215,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1195466.463414634,165.40889345654625,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1195088.280060883,165.16570397163636,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1194711.246200608,164.92358389958784,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1196150.4559270518,164.93189787792218,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1197589.6656534954,164.9404794068322,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1195395.4545454544,164.4488341880567,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1195019.6671709532,164.20814826881653,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1194645.0151057402,163.96809169893177,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1194271.4932126696,163.72909599839292,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1195699.8491704373,163.7579568550777,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1197128.2051282048,163.76735022344917,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1198556.5610859727,163.77568982125766,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1199984.9170437404,163.78362880033603,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1201413.273001508,163.79183226940677,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1201030.1204819274,163.55343328182954,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1200648.1203007519,163.3154841473228,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1198467.7661169413,162.83488202130778,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1199887.556221889,162.84280227220754,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1201307.3463268366,162.8505718225482,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1202727.1364317841,162.85854386782896,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1204146.9265367317,162.86661208480194,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1205566.7166416792,162.87460586299065,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1206986.5067466267,162.88284304617406,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1206597.3053892215,162.64711304339104,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1208014.97005988,162.65532083497075,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1207624.8131539612,162.42003686759503,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1209040.3587443945,162.42832790041183,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1210455.904334828,162.4361477090639,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1210062.6865671643,162.20156210571974,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1211476.119402985,162.20955120983407,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1212889.552238806,162.21781792925367,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1214302.9850746267,162.22567414169882,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1213904.6199701936,161.99177693681105,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1215315.9463487333,161.99933311800663,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1213111.441307578,161.5262873991106,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1212716.6172106825,161.29464691046084,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1212322.962962963,161.063539063489,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1213725.9259259258,161.07120483892936,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1213331.3609467454,160.8408006867008,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1214732.2485207098,160.84883558679613,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1214336.7799113735,160.61903988416998,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1215735.598227474,160.62679551376723,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1213549.3372606772,160.16207389171413,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1214944.035346097,160.1709012079309,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1210988.2697947214,159.47450638866144,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1210601.756954612,159.2491395476971,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1210216.3742690056,159.02404490618676,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
permABC-SMC,1209832.116788321,158.7995366632503,0.5156531838583046,23.843727449916948,15.77244807359061,20,0,False,43
